JAPANESE_ja_Hani_x_joyo
========================

Characters include in the JAPANESE_ja_Hani_x_joyo ja_Hani_x_joyo set
=====================================================================

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
009805..009806   項 順
009808           須
009810..009813   預 頑 頒 頓
009818           領
00982d           頭
009830           頰
00983b..00983c   頻 頼
00984c..00984e   題 額 顎
009854..009855   顔 顕
009858           願
00985e           類
009867           顧
0098a8           風
0098db           飛
0098df           食
0098e2           飢
0098ef           飯
0098f2           飲
0098fc..0098fe   飼 飽 飾
009905           餅
00990a           養
00990c           餌
009913           餓
009928           館
009996           首
009999           香
0099ac           馬
0099c4..0099c6   駄 駅 駆
0099d0           駐
0099d2           駒
009a0e           騎
009a12..009a13   騒 験
009a30           騰
009a5a           驚
009aa8           骨
009ab8           骸
009ac4           髄
009ad8           高
009aea           髪
009b31           鬱
009b3c           鬼
009b42           魂
009b45           魅
009b54           魔
009b5a           魚
009bae           鮮
009be8           鯨
009ce5           鳥
009cf4           鳴
009d8f           鶏
009db4           鶴
009e7f           鹿
009e93           麓
009e97           麗
009ea6           麦
009eba..009ebb   麺 麻
009ec4           黄
009ed2           黒
009ed9           黙
009f13           鼓
009f3b           鼻
009f62           齢
020b9f           𠮟

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

