JAPANESE_ja_Hani_x_jsource
===========================

Characters include in the JAPANESE_ja_Hani_x_jsource ja_Hani_x_jsource set
===========================================================================

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
006310..006311   挐 挑
006313           挓
006316           挖
006318..006319   挘 挙
00631f           挟
006327..00632b   挧 挨 挩 挪 挫
00632d           挭
00632f           振
006332           挲
006335..006336   挵 挶
006339..00633f   挹 挺 挻 挼 挽 挾 挿
006341..006344   捁 捂 捃 捄
006346           捆
006349..006350   捉 捊 捋 捌 捍 捎 捏 捐
006352..006355   捒 捓 捔 捕
006357..006359   捗 捘 捙
00635b..00635c   捛 捜
006365..006369   捥 捦 捧 捨 捩
00636b..00636e   捫 捬 捭 据
006371..006372   捱 捲
006374..006378   捴 捵 捶 捷 捸
00637a..00637d   捺 捻 捼 捽
00637f..006380   捿 掀
006382..006384   掂 掃 掄
006387..00638a   掇 授 掉 掊
00638c           掌
00638e..006390   掎 掏 掐
006392           排
006394..006396   掔 掕 掖
006398..00639b   掘 掙 掚 掛
00639e..0063af   掞 掟 掠 採 探 掣 掤 接 掦 控 推 掩 措 掫 掬 掭 掮 掯
0063b2           掲
0063b4..0063b5   掴 掵
0063bb           掻
0063bd..0063be   掽 掾
0063c0..0063c1   揀 揁
0063c3..0063c6   揃 揄 揅 揆
0063c8..0063c9   揈 揉
0063ce..0063d6   揎 描 提 揑 插 揓 揔 揕 揖
0063da..0063dc   揚 換 揜
0063e0..0063e1   揠 握
0063e3           揣
0063e5           揥
0063e9..0063ee   揩 揪 揫 揬 揭 揮
0063f2..0063fa   揲 揳 援 揵 揶 揷 揸 揹 揺
006406           搆
006409..00640a   搉 搊
00640d           損
00640f..006410   搏 搐
006412..006414   搒 搓 搔
006416..006418   搖 搗 搘
00641c           搜
00641e           搞
006420           搠
006422           搢
006424..006426   搤 搥 搦
006428..00642a   搨 搩 搪
00642c..00642d   搬 搭
00642f..006430   搯 搰
006434..006436   搴 搵 搶
00643a           携
00643d..00643f   搽 搾 搿
006442           摂
00644b           摋
00644e..00644f   摎 摏
006451..006454   摑 摒 摓 摔
006458           摘
00645a..00645d   摚 摛 摜 摝
00645f..006461   摟 摠 摡
006463           摣
006467           摧
006469           摩
00646d           摭
00646f           摯
006473..006474   摳 摴
006476           摶
006478..00647b   摸 摹 摺 摻
00647d           摽
006483           撃
006485           撅
006487..006488   撇 撈
00648f..006493   撏 撐 撑 撒 撓
006495           撕
006498..00649b   撘 撙 撚 撛
00649d..00649f   撝 撞 撟
0064a1           撡
0064a3..0064a6   撣 撤 撥 撦
0064a8..0064a9   撨 撩
0064ab..0064ae   撫 撬 播 撮
0064b0           撰
0064b2..0064b3   撲 撳
0064b9           撹
0064bb..0064bf   撻 撼 撽 撾 撿
0064c1..0064c2   擁 擂
0064c4..0064c5   擄 擅
0064c7           擇
0064c9..0064ce   擉 擊 擋 擌 操 擎
0064d0..0064d2   擐 擑 擒
0064d4..0064d5   擔 擕
0064d7..0064d8   擗 擘
0064da           據
0064e0..0064e7   擠 擡 擢 擣 擤 擥 擦 擧
0064e9..0064ea   擩 擪
0064ec..0064ed   擬 擭
0064ef..0064f2   擯 擰 擱 擲
0064f4..0064f7   擴 擵 擶 擷
0064fa..0064fb   擺 擻
0064fd..006501   擽 擾 擿 攀 攁
006504..006505   攄 攅
006508..00650a   攈 攉 攊
00650f           攏
006513..006514   攓 攔
006516           攖
006518..006519   攘 攙
00651b..00651f   攛 攜 攝 攞 攟
006522..006524   攢 攣 攤
006526           攦
006529..00652c   攩 攪 攫 攬
00652e..00652f   攮 支
006531..006532   攱 攲
006534..00653f   攴 攵 收 攷 攸 改 攺 攻 攼 攽 放 政
006543..006545   敃 敄 故
006547..006549   敇 效 敉
00654d           敍
00654f..006552   敏 敐 救 敒
006554..006559   敔 敕 敖 敗 敘 教
00655d..006560   敝 敞 敟 敠
006562..006563   敢 散
006566..006567   敦 敧
00656b..00656c   敫 敬
006570           数
006572           敲
006574..006575   整 敵
006577..006578   敷 數
00657a           敺
00657d           敽
006581..006585   斁 斂 斃 斄 斅
006587..00658a   文 斈 斉 斊
00658c           斌
00658e           斎
006590..006592   斐 斑 斒
006595           斕
006597..006599   斗 斘 料
00659b..00659d   斛 斜 斝
00659f..0065a1   斟 斠 斡
0065a3..0065a7   斣 斤 斥 斦 斧
0065ab..0065b0   斫 斬 断 斮 斯 新
0065b2..0065b5   斲 斳 斴 斵
0065b7..0065b9   斷 斸 方
0065bc..0065bd   於 施
0065bf           斿
0065c1..0065c6   旁 旂 旃 旄 旅 旆
0065c8..0065c9   旈 旉
0065cb..0065cc   旋 旌
0065ce..0065d0   旎 族 旐
0065d2           旒
0065d4           旔
0065d6..0065d9   旖 旗 旘 旙
0065db           旛
0065df..0065e2   旟 无 旡 既
0065e5..0065e9   日 旦 旧 旨 早
0065ec..0065ed   旬 旭
0065f0..0065f2   旰 旱 旲
0065f4..0065f5   旴 旵
0065f9..0065fc   旹 旺 旻 旼
0065fe..006600   旾 旿 昀
006602..006604   昂 昃 昄
006606..00660a   昆 昇 昈 昉 昊
00660c..00660f   昌 昍 明 昏
006611..006616   昑 昒 易 昔 昕 昖
00661c..006631   昜 昝 昞 星 映 昡 昢 昣 昤 春 昦 昧 昨 昩 昪 昫 昬 昭 昮 是 昰 昱
006633..006637   昳 昴 昵 昶 昷
006639..00663a   昹 昺
00663c           昼
00663f..006646   昿 晀 晁 時 晃 晄 晅 晆
006648..00664c   晈 晉 晊 晋 晌
00664e..00664f   晎 晏
006651..006652   晑 晒
006657..006670   晗 晘 晙 晚 晛 晜 晝 晞 晟 晠 晡 晢 晣 晤 晥 晦 晧 晨 晩 晪 晫 晬 晭 普 景 晰
006673..00667c   晳 晴 晵 晶 晷 晸 晹 智 晻 晼
00667e..006681   晾 晿 暀 暁
006683..006684   暃 暄
006687..006689   暇 暈 暉
00668b..00668e   暋 暌 暍 暎
006690..006692   暐 暑 暒
006696..00669d   暖 暗 暘 暙 暚 暛 暜 暝
00669f..0066a0   暟 暠
0066a2           暢
0066a4           暤
0066a6           暦
0066ab           暫
0066ad..0066ae   暭 暮
0066b1..0066b2   暱 暲
0066b4..0066b5   暴 暵
0066b8..0066b9   暸 暹
0066bb..0066bc   暻 暼
0066be..0066c4   暾 暿 曀 曁 曂 曃 曄
0066c6..0066c9   曆 曇 曈 曉
0066cc           曌
0066ce..0066cf   曎 曏
0066d4           曔
0066d6           曖
0066d9..0066dd   曙 曚 曛 曜 曝
0066df..0066e0   曟 曠
0066e6           曦
0066e8..0066e9   曨 曩
0066eb..0066ec   曫 曬
0066ee           曮
0066f0           曰
0066f2..0066f5   曲 曳 更 曵
0066f7..006701   曷 書 曹 曺 曻 曼 曽 曾 替 最 朁
006703           會
006705           朅
006707..006709   朇 月 有
00670b           朋
00670d..00670f   服 朎 朏
006712..006717   朒 朓 朔 朕 朖 朗
006719           朙
00671b..006720   望 朜 朝 朞 期 朠
006722           朢
006726..006728   朦 朧 木
00672a..00672e   未 末 本 札 朮
006731           朱
006733..006734   朳 朴
006736..006738   朶 朷 朸
00673a           机
00673d..00673f   朽 朾 朿
006741           杁
006745..006749   杅 杆 杇 杈 杉
00674c..006751   杌 杍 李 杏 材 村
006753..006756   杓 杔 杕 杖
006759           杙
00675c..006766   杜 杝 杞 束 杠 条 杢 杣 杤 来 杦
00676a           杪
00676c..006777   杬 杭 杮 杯 杰 東 杲 杳 杴 杵 杶 杷
00677b..00677c   杻 杼
00677e..00677f   松 板
006781           极
006784..006785   构 枅
006787           枇
006789           枉
00678b..00678c   枋 枌
00678e..006793   枎 枏 析 枑 枒 枓
006795..00679d   枕 枖 林 枘 枙 枚 枛 果 枝
0067a0..0067a2   枠 枡 枢
0067a6           枦
0067a9           枩
0067af..0067b9   枯 枰 枱 枲 枳 枴 枵 架 枷 枸 枹
0067bb..0067bd   枻 枼 枽
0067c0..0067c6   柀 柁 柂 柃 柄 柅 柆
0067c8..0067ca   柈 柉 柊
0067ce..0067d4   柎 柏 某 柑 柒 染 柔
0067d7..0067de   柗 柘 柙 柚 柛 柜 柝 柞
0067e1..0067e2   柡 柢
0067e4           柤
0067e6..0067e7   柦 柧
0067e9           柩
0067ec           柬
0067ee..0067f7   柮 柯 柰 柱 柲 柳 柴 柵 柶 柷
0067f9           柹
0067fb..0067fc   査 柼
0067fe..0067ff   柾 柿
006801..006804   栁 栂 栃 栄
006810           栐
006813..006814   栓 栔
006816..006819   栖 栗 栘 栙
00681d..00681f   栝 栞 栟
006821..006822   校 栢
006827..00682d   栧 栨 栩 株 栫 栬 栭
00682f..006834   栯 栰 栱 栲 栳 栴
006838..006839   核 根
00683b..006846   栻 格 栽 栾 栿 桀 桁 桂 桃 桄 桅 框
006848..00684a   案 桉 桊
00684c..00684e   桌 桍 桎
006850..006855   桐 桑 桒 桓 桔 桕
006857..006859   桗 桘 桙
00685b..00685d   桛 桜 桝
00685f           桟
006863           档
006867           桧
00686b           桫
00686e..006872   桮 桯 桰 桱 桲
006874..006877   桴 桵 桶 桷
006879..00687c   桹 桺 桻 桼
00687e..00687f   桾 桿
006881..006886   梁 梂 梃 梄 梅 梆
006888           梈
00688d           梍
00688f..006890   梏 梐
006893..006894   梓 梔
006896..00689d   梖 梗 梘 梙 梚 梛 梜 條
00689f..0068a3   梟 梠 梡 梢 梣
0068a5..0068ab   梥 梦 梧 梨 梩 梪 梫
0068ad..0068b6   梭 梮 梯 械 梱 梲 梳 梴 梵 梶
0068b9..0068bc   梹 梺 梻 梼
0068c3..0068c6   棃 棄 棅 棆
0068c8..0068cd   棈 棉 棊 棋 棌 棍
0068cf..0068da   棏 棐 棑 棒 棓 棔 棕 棖 棗 棘 棙 棚
0068dc..0068dd   棜 棝
0068df..0068e1   棟 棠 棡
0068e3..0068e5   棣 棤 棥
0068e7..0068e8   棧 棨
0068ea..0068f2   棪 棫 棬 棭 森 棯 棰 棱 棲
0068f5..0068f7   棵 棶 棷
0068f9..0068fd   棹 棺 棻 棼 棽
006900..006901   椀 椁
006903..006913   椃 椄 椅 椆 椇 椈 椉 椊 椋 椌 植 椎 椏 椐 椑 椒 椓
006916..006917   椖 椗
006919..00691c   椙 椚 椛 検
006921..006923   椡 椢 椣
006925..006926   椥 椦
006928           椨
00692a           椪
006930..006931   椰 椱
006933..006936   椳 椴 椵 椶
006938..006939   椸 椹
00693b           椻
00693d           椽
00693f           椿
006942           楂
006945..006946   楅 楆
006949..00694a   楉 楊
00694e           楎
006953..006955   楓 楔 楕
006957           楗
006959..00695e   楙 楚 楛 楜 楝 楞
006960..006966   楠 楡 楢 楣 楤 楥 楦
006968..006975   楨 楩 楪 楫 楬 業 楮 楯 楰 楱 楲 楳 楴 極
006977..006982   楷 楸 楹 楺 楻 楼 楽 楾 楿 榀 榁 概
00698a           榊
00698d..00698e   榍 榎
006991..006992   榑 榒
006994..006996   榔 榕 榖
006998           榘
00699b..00699c   榛 榜
0069a0..0069a1   榠 榡
0069a5..0069a8   榥 榦 榧 榨
0069ab           榫
0069ad..0069b2   榭 榮 榯 榰 榱 榲
0069b4           榴
0069b7..0069b8   榷 榸
0069ba..0069bc   榺 榻 榼
0069be..0069c1   榾 榿 槀 槁
0069c3           槃
0069c5           槅
0069c7..0069c8   槇 槈
0069ca..0069d1   槊 構 槌 槍 槎 槏 槐 槑
0069d3           槓
0069d6..0069d9   槖 槗 様 槙
0069dd..0069de   槝 槞
0069e2..0069e3   槢 槣
0069e5           槥
0069e7..0069eb   槧 槨 槩 槪 槫
0069ed..0069ef   槭 槮 槯
0069f1..0069f6   槱 槲 槳 槴 槵 槶
0069f9           槹
0069fb           槻
0069fd..006a03   槽 槾 槿 樀 樁 樂 樃
006a05           樅
006a0a..006a0c   樊 樋 樌
006a0f           樏
006a11..006a15   樑 樒 樓 樔 樕
006a17           樗
006a19..006a1b   標 樚 樛
006a1d..006a24   樝 樞 樟 樠 模 樢 樣 樤
006a28..006a2b   樨 権 横 樫
006a2e           樮
006a30           樰
006a32..006a3b   樲 樳 樴 樵 樶 樷 樸 樹 樺 樻
006a3d..006a3f   樽 樾 樿
006a44..006a4b   橄 橅 橆 橇 橈 橉 橊 橋
006a4e           橎
006a50..006a52   橐 橑 橒
006a55..006a56   橕 橖
006a58..006a59   橘 橙
006a5b           橛
006a5f           機
006a61..006a62   橡 橢
006a64           橤
006a66..006a67   橦 橧
006a6a..006a6b   橪 橫
006a71..006a73   橱 橲 橳
006a78           橸
006a7a           橺
006a7e..006a81   橾 橿 檀 檁
006a83..006a84   檃 檄
006a86..006a87   檆 檇
006a89           檉
006a8b           檋
006a8d..006a8e   檍 檎
006a90..006a91   檐 檑
006a94           檔
006a97           檗
006a9b..006aa3   檛 檜 檝 檞 檟 檠 檡 檢 檣
006aa5           檥
006aaa..006aac   檪 檫 檬
006aae..006ab1   檮 檯 檰 檱
006ab3..006ab4   檳 檴
006ab8           檸
006abb           檻
006abd..006abf   檽 檾 檿
006ac1..006ac3   櫁 櫂 櫃
006ac6           櫆
006ac8..006ac9   櫈 櫉
006acc           櫌
006ad0..006ad1   櫐 櫑
006ad3..006ad6   櫓 櫔 櫕 櫖
006ada..006adf   櫚 櫛 櫜 櫝 櫞 櫟
006ae4           櫤
006ae7..006ae8   櫧 櫨
006aea           櫪
006aec           櫬
006af0..006af3   櫰 櫱 櫲 櫳
006afa..006afd   櫺 櫻 櫼 櫽
006b02..006b07   欂 欃 欄 欅 欆 欇
006b09..006b0b   欉 權 欋
006b0f..006b12   欏 欐 欑 欒
006b16..006b17   欖 欗
006b1b           欛
006b1d..006b21   欝 欞 欟 欠 次
006b23..006b24   欣 欤
006b27..006b28   欧 欨
006b2b..006b2c   欫 欬
006b2f           欯
006b32           欲
006b35..006b3b   欵 欶 欷 欸 欹 欺 欻
006b3d..006b3f   欽 款 欿
006b43           歃
006b46..006b47   歆 歇
006b49..006b4a   歉 歊
006b4c..006b4e   歌 歍 歎
006b50           歐
006b52..006b54   歒 歓 歔
006b56           歖
006b58..006b59   歘 歙
006b5b           歛
006b5d           歝
006b5f..006b67   歟 歠 歡 止 正 此 步 武 歧
006b69..006b6c   歩 歪 歫 歬
006b6e..006b70   歮 歯 歰
006b73..006b75   歳 歴 歵
006b77..006b7b   歷 歸 歹 歺 死
006b7d..006b86   歽 歾 歿 殀 殁 殂 殃 殄 殅 殆
006b89..006b8b   殉 殊 残
006b8d           殍
006b95..006b98   殕 殖 殗 殘
006b9b           殛
006b9e..006ba0   殞 殟 殠
006ba2..006ba4   殢 殣 殤
006ba8..006bb5   殨 殩 殪 殫 殬 殭 殮 殯 殰 殱 殲 殳 殴 段
006bb7..006bc0   殷 殸 殹 殺 殻 殼 殽 殾 殿 毀
006bc3..006bc9   毃 毄 毅 毆 毇 毈 毉
006bcb..006bcf   毋 毌 母 毎 每
006bd2..006bd4   毒 毓 比
006bd6..006bd8   毖 毗 毘
006bda..006bdb   毚 毛
006bdf           毟
006be1           毡
006be3           毣
006be6..006be7   毦 毧
006beb..006bec   毫 毬
006bee..006bef   毮 毯
006bf1           毱
006bf3           毳
006bf7           毷
006bf9           毹
006bff           毿
006c02           氂
006c04..006c05   氄 氅
006c08..006c0a   氈 氉 氊
006c0d..006c14   氍 氎 氏 氐 民 氒 氓 气
006c17           気
006c19           氙
006c1b           氛
006c1f           氟
006c23..006c24   氣 氤
006c26..006c28   氦 氧 氨
006c2c           氬
006c2e           氮
006c33..006c38   氳 水 氵 氶 氷 永
006c3a..006c3b   氺 氻
006c3e..006c42   氾 氿 汀 汁 求
006c4a..006c4b   汊 汋
006c4d..006c50   汍 汎 汏 汐
006c52           汒
006c54..006c55   汔 汕
006c57           汗
006c59..006c60   汙 汚 汛 汜 汝 汞 江 池
006c62           汢
006c67..006c68   汧 汨
006c6a..006c6b   汪 汫
006c6d           汭
006c6f..006c70   汯 汰
006c72..006c74   汲 汳 汴
006c76           汶
006c78..006c7b   汸 汹 決 汻
006c7d..006c7e   汽 汾
006c81..006c89   沁 沂 沃 沄 沅 沆 沇 沈 沉
006c8c..006c8d   沌 沍
006c90           沐
006c92..006c9c   沒 沓 沔 沕 沖 沗 沘 沙 沚 沛 沜
006c9f           沟
006ca1..006ca2   没 沢
006caa..006cab   沪 沫
006cad..006cae   沭 沮
006cb0..006cb4   沰 沱 沲 河 沴
006cb8..006cbf   沸 油 沺 治 沼 沽 沾 沿
006cc1..006cc2   況 泂
006cc4..006cc6   泄 泅 泆
006cc9..006cca   泉 泊
006ccc..006ccd   泌 泍
006ccf..006cd7   泏 泐 泑 泒 泓 泔 法 泖 泗
006cd9..006cdd   泙 泚 泛 泜 泝
006ce0..006ce3   泠 泡 波 泣
006ce5           泥
006ce7..006cf4   泧 注 泩 泪 泫 泬 泭 泮 泯 泰 泱 泲 泳 泴
006cfb           泻
006d00           洀
006d04           洄
006d07           洇
006d0a..006d0c   洊 洋 洌
006d0e..006d0f   洎 洏
006d11..006d13   洑 洒 洓
006d17           洗
006d19..006d1b   洙 洚 洛
006d1e..006d1f   洞 洟
006d24..006d2b   洤 津 洦 洧 洨 洩 洪 洫
006d2e..006d2f   洮 洯
006d31..006d36   洱 洲 洳 洴 洵 洶
006d38..006d39   洸 洹
006d3b..006d3f   活 洼 洽 派 洿
006d41           流
006d44..006d45   浄 浅
006d57..006d5c   浗 浘 浙 浚 浛 浜
006d5e..006d61   浞 浟 浠 浡
006d63..006d67   浣 浤 浥 浦 浧
006d69..006d6a   浩 浪
006d6c           浬
006d6e..006d70   浮 浯 浰
006d74           浴
006d77..006d79   海 浸 浹
006d7c           浼
006d80..006d82   涀 涁 涂
006d85           涅
006d87..006d8a   涇 消 涉 涊
006d8c..006d8e   涌 涍 涎
006d91..006d99   涑 涒 涓 涔 涕 涖 涗 涘 涙
006d9b..006d9c   涛 涜
006daa..006dac   涪 涫 涬
006dae..006daf   涮 涯
006db2           液
006db4..006db5   涴 涵
006db7..006db9   涷 涸 涹
006dbc..006dbd   涼 涽
006dbf..006dc0   涿 淀
006dc2           淂
006dc4..006dc8   淄 淅 淆 淇 淈
006dca..006dcc   淊 淋 淌
006dce..006dd2   淎 淏 淐 淑 淒
006dd5..006dd6   淕 淖
006dd8..006ddb   淘 淙 淚 淛
006ddd..006de2   淝 淞 淟 淠 淡 淢
006de4..006de6   淤 淥 淦
006de8..006dec   淨 淩 淪 淫 淬
006dee..006df1   淮 淯 淰 深
006df3..006df7   淳 淴 淵 淶 混
006df9..006dfc   淹 淺 添 淼
006e00           渀
006e04..006e05   渄 清
006e07..006e0b   渇 済 渉 渊 渋
006e13           渓
006e15           渕
006e17           渗
006e19..006e1b   渙 渚 減
006e1d..006e27   渝 渞 渟 渠 渡 渢 渣 渤 渥 渦 渧
006e29           温
006e2b..006e2f   渫 測 渭 渮 港
006e32           渲
006e34           渴
006e36           渶
006e38..006e3c   游 渹 渺 渻 渼
006e3e           渾
006e43..006e45   湃 湄 湅
006e48..006e4f   湈 湉 湊 湋 湌 湍 湎 湏
006e51..006e54   湑 湒 湓 湔
006e56..006e58   湖 湗 湘
006e5b..006e5f   湛 湜 湝 湞 湟
006e62..006e63   湢 湣
006e67..006e68   湧 湨
006e6b           湫
006e6e..006e6f   湮 湯
006e72..006e73   湲 湳
006e76           湶
006e7b           湻
006e7d..006e80   湽 湾 湿 満
006e82           溂
006e8c..006e8d   溌 溍
006e8f..006e90   溏 源
006e93           溓
006e96           準
006e98..006e99   溘 溙
006e9c..006e9d   溜 溝
006e9f..006ea0   溟 溠
006ea2           溢
006ea5           溥
006ea7           溧
006eaa..006eab   溪 溫
006ead..006eaf   溭 溮 溯
006eb1..006eb4   溱 溲 溳 溴
006eb6..006eb7   溶 溷
006eba..006ebb   溺 溻
006ebd           溽
006ebf..006ec5   溿 滀 滁 滂 滃 滄 滅
006ec7..006ecf   滇 滈 滉 滊 滋 滌 滍 滎 滏
006ed1           滑
006ed3..006ed5   滓 滔 滕
006ed9           滙
006edd..006ede   滝 滞
006eeb..006eef   滫 滬 滭 滮 滯
006ef2           滲
006ef4           滴
006ef7..006ef9   滷 滸 滹
006efb           滻
006efd..006eff   滽 滾 滿
006f01..006f02   漁 漂
006f04           漄
006f06           漆
006f08..006f0a   漈 漉 漊
006f0c..006f0d   漌 漍
006f0f..006f11   漏 漐 漑
006f13..006f16   漓 演 漕 漖
006f18           漘
006f1a..006f1b   漚 漛
006f20           漠
006f22..006f23   漢 漣
006f25..006f26   漥 漦
006f29..006f2d   漩 漪 漫 漬 漭
006f2f..006f33   漯 漰 漱 漲 漳
006f35..006f36   漵 漶
006f38           漸
006f3b..006f3c   漻 漼
006f3e..006f3f   漾 漿
006f41           潁
006f45           潅
006f4f           潏
006f51..006f54   潑 潒 潓 潔
006f57..006f62   潗 潘 潙 潚 潛 潜 潝 潞 潟 潠 潡 潢
006f64           潤
006f66           潦
006f68           潨
006f6c..006f70   潬 潭 潮 潯 潰
006f74           潴
006f78           潸
006f7a           潺
006f7c..006f7e   潼 潽 潾
006f80..006f84   澀 澁 澂 澃 澄
006f86..006f88   澆 澇 澈
006f8b..006f8e   澋 澌 澍 澎
006f90..006f94   澐 澑 澒 澓 澔
006f96..006f98   澖 澗 澘
006f9a           澚
006f9f..006fa1   澟 澠 澡
006fa3..006fa8   澣 澤 澥 澦 澧 澨
006faa           澪
006fae..006fb1   澮 澯 澰 澱
006fb3           澳
006fb5..006fb6   澵 澶
006fb9           澹
006fbc           澼
006fbe           澾
006fc0..006fc3   激 濁 濂 濃
006fc5..006fca   濅 濆 濇 濈 濉 濊
006fd4..006fd5   濔 濕
006fd8           濘
006fda..006fdb   濚 濛
006fde..006fe1   濞 濟 濠 濡
006fe4           濤
006fe8..006fe9   濨 濩
006feb..006fec   濫 濬
006fee..006ff1   濮 濯 濰 濱
006ff3           濳
006ff5..006ff6   濵 濶
006ff9..006ffa   濹 濺
006ffc..006ffe   濼 濽 濾
007000..007001   瀀 瀁
007005..007007   瀅 瀆 瀇
007009..00700b   瀉 瀊 瀋
00700d           瀍
00700f           瀏
007011           瀑
007015           瀕
007017..007018   瀗 瀘
00701a..00701b   瀚 瀛
00701d..007020   瀝 瀞 瀟 瀠
007023           瀣
007026..007028   瀦 瀧 瀨
00702c           瀬
00702f..007030   瀯 瀰
007032           瀲
007034           瀴
007037           瀷
007039..00703a   瀹 瀺
00703c           瀼
00703e           瀾
007043..007044   灃 灄
007047..00704c   灇 灈 灉 灊 灋 灌
00704e           灎
007051           灑
007054..007055   灔 灕
007058           灘
00705d..00705e   灝 灞
007063..007065   灣 灤 灥
007069           灩
00706b..00706c   火 灬
00706e..007070   灮 灯 灰
007075..007076   灵 灶
007078           灸
00707c..00707e   灼 災 灾
007081           炁
007085..007086   炅 炆
007089..00708a   炉 炊
00708e           炎
007092           炒
007094..007099   炔 炕 炖 炗 炘 炙
00709b           炛
00709f           炟
0070a4           炤
0070ab..0070b1   炫 炬 炭 炮 炯 炰 炱
0070b3..0070b4   炳 炴
0070b7..0070bb   炷 炸 点 為 炻
0070c8           烈
0070ca..0070cb   烊 烋
0070cf           烏
0070d1           烑
0070d3..0070d6   烓 烔 烕 烖
0070d8..0070d9   烘 烙
0070dc..0070dd   烜 烝
0070df           烟
0070e4           烤
0070ec           烬
0070f1           烱
0070f9..0070fa   烹 烺
0070fd           烽
007103..007109   焃 焄 焅 焆 焇 焈 焉
00710b..00710c   焋 焌
00710f           焏
007114           焔
007119..00711a   焙 焚
00711c           焜
00711e           焞
007120..007121   焠 無
007126           焦
00712b           焫
00712d..007131   焭 焮 焯 焰 焱
007136           然
007138           焸
00713c           焼
007141           煁
007145..007147   煅 煆 煇
007149..00714c   煉 煊 煋 煌
00714e           煎
007150..007153   煐 煑 煒 煓
007155..007157   煕 煖 煗
007159..00715a   煙 煚
00715c           煜
00715e           煞
007160           煠
007162           煢
007164..007169   煤 煥 煦 照 煨 煩
00716c           煬
00716e           煮
007179           煹
00717d           煽
007180           熀
007184..007185   熄 熅
007187..007188   熇 熈
00718a           熊
00718c           熌
00718f           熏
007192           熒
007194..007196   熔 熕 熖
007199..00719b   熙 熚 熛
00719f..0071a0   熟 熠
0071a2           熢
0071a8           熨
0071ac           熬
0071ae..0071b3   熮 熯 熰 熱 熲 熳
0071b9..0071ba   熹 熺
0071be..0071c1   熾 熿 燀 燁
0071c3..0071c4   燃 燄
0071c8..0071c9   燈 燉
0071cb..0071cc   燋 燌
0071ce           燎
0071d0           燐
0071d2..0071d7   燒 燓 燔 燕 燖 燗
0071d9..0071da   燙 燚
0071dc           燜
0071df..0071e0   營 燠
0071e5..0071e7   燥 燦 燧
0071ec..0071ee   燬 燭 燮
0071f5           燵
0071f8..0071f9   燸 燹
0071fb..0071fc   燻 燼
0071fe..007200   燾 燿 爀
007206..007209   爆 爇 爈 爉
00720d           爍
007210           爐
007213           爓
007215           爕
007217           爗
00721a..00721b   爚 爛
00721d           爝
00721f           爟
007224           爤
007228           爨
00722a..00722d   爪 爫 爬 爭
00722f..007230   爯 爰
007232           爲
007234..007236   爴 爵 父
007238..007243   爸 爹 爺 爻 爼 爽 爾 爿 牀 牁 牂 牃
007245..007248   牅 牆 片 版
00724b..00724c   牋 牌
00724e..007250   牎 牏 牐
007252..007253   牒 牓
007255..007263   牕 牖 牗 牘 牙 牚 牛 牜 牝 牞 牟 牠 牡 牢 牣
007267..007269   牧 牨 物
00726b           牫
00726e..00726f   牮 牯
007271..007272   牱 牲
007274           牴
007277..007279   牷 牸 特
00727b..007282   牻 牼 牽 牾 牿 犀 犁 犂
007284           犄
007287           犇
007289           犉
00728d..00728e   犍 犎
007292..007293   犒 犓
007296           犖
00729b           犛
0072a0           犠
0072a2           犢
0072a7..0072a8   犧 犨
0072ac..0072b2   犬 犭 犮 犯 犰 犱 犲
0072b4           犴
0072b6           状
0072b9           犹
0072be           犾
0072c0..0072c4   狀 狁 狂 狃 狄
0072c6..0072c7   狆 狇
0072c9           狉
0072cc           狌
0072ce           狎
0072d0           狐
0072d2           狒
0072d5..0072d9   狕 狖 狗 狘 狙
0072db           狛
0072df..0072e2   狟 狠 狡 狢
0072e5           狥
0072e9           狩
0072ec..0072ed   独 狭
0072f3..0072f4   狳 狴
0072f7..0072fe   狷 狸 狹 狺 狻 狼 狽 狾
007302           猂
007304..007305   猄 猅
007307           猇
00730a..00730b   猊 猋
00730d           猍
007312..007313   猒 猓
007316..007319   猖 猗 猘 猙
00731b..00731f   猛 猜 猝 猞 猟
007322           猢
007324..007325   猤 猥
007327..00732c   猧 猨 猩 猪 猫 猬
00732e..00732f   献 猯
007331..007337   猱 猲 猳 猴 猵 猶 猷
007339..00733b   猹 猺 猻
00733d..00733f   猽 猾 猿
007343..007345   獃 獄 獅
00734d..007350   獍 獎 獏 獐
007352           獒
007356..007358   獖 獗 獘
00735d..007360   獝 獞 獟 獠
007363           獣
007366..00736c   獦 獧 獨 獩 獪 獫 獬
00736e..007372   獮 獯 獰 獱 獲
007375           獵
007377..00737c   獷 獸 獹 獺 獻 獼
007380..007381   玀 玁
007383..007387   玃 玄 玅 玆 率
007389..00738b   玉 玊 王
00738e           玎
007390           玐
007393..007398   玓 玔 玕 玖 玗 玘
00739c           玜
00739e..0073a0   玞 玟 玠
0073a2           玢
0073a5..0073a6   玥 玦
0073a8..0073ab   玨 玩 玪 玫
0073ad           玭
0073b2..0073b3   玲 玳
0073b5           玵
0073b7           玷
0073b9           玹
0073bb..0073bd   玻 玼 玽
0073bf..0073c0   玿 珀
0073c2           珂
0073c5..0073c6   珅 珆
0073c8..0073cf   珈 珉 珊 珋 珌 珍 珎 珏
0073d2..0073d3   珒 珓
0073d6           珖
0073d9           珙
0073dd..0073de   珝 珞
0073e0..0073e1   珠 珡
